file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	AC	AMACRINE CELL	http://purl.obolibrary.org/obo/CL_0000561
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	Cone PR	CONE PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000573
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	HC	HORIZONTAL CELL	http://purl.obolibrary.org/obo/CL_0004217
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	Mic	MICROGLIA	http://purl.obolibrary.org/obo/CL_0000129
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	MG	MÜLLER GLIAL CELL	http://purl.obolibrary.org/obo/CL_0000636
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	OFF BC	OFF BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000750
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	ON BC	ON BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000749
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	RGC	RETINAL GANGLION CELL	http://purl.obolibrary.org/obo/CL_0000740
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	Rod BC	ROD BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000751
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	rod PR	ROD PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000604
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor74	xlsx	Unknown	UNKNOWN	UNKNOWN
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	AC	AMACRINE CELL	http://purl.obolibrary.org/obo/CL_0000561
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	Cone PR	CONE PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000573
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	HC	HORIZONTAL CELL	http://purl.obolibrary.org/obo/CL_0004217
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	Mic	MICROGLIA	http://purl.obolibrary.org/obo/CL_0000129
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	MG	MÜLLER GLIAL CELL	http://purl.obolibrary.org/obo/CL_0000636
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	OFF BC	OFF BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000750
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	ON BC	ON BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000749
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	RGC	RETINAL GANGLION CELL	http://purl.obolibrary.org/obo/CL_0000740
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	Rod BC	ROD BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000751
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	rod PR	ROD PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000604
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor75	xlsx	Unknown	UNKNOWN	UNKNOWN
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	AC	AMACRINE CELL	http://purl.obolibrary.org/obo/CL_0000561
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	Cone PR	CONE PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000573
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	HC	HORIZONTAL CELL	http://purl.obolibrary.org/obo/CL_0004217
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	Mic	MICROGLIA	http://purl.obolibrary.org/obo/CL_0000129
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	MG	MÜLLER GLIAL CELL	http://purl.obolibrary.org/obo/CL_0000636
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	OFF BC	OFF BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000750
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	ON BC	ON BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000749
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	RGC	RETINAL GANGLION CELL	http://purl.obolibrary.org/obo/CL_0000740
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	Rod BC	ROD BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000751
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	rod PR	ROD PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000604
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor76	xlsx	Unknown	UNKNOWN	UNKNOWN
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	AC	AMACRINE CELL	http://purl.obolibrary.org/obo/CL_0000561
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	Cone PR	CONE PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000573
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	Mic	MICROGLIA	http://purl.obolibrary.org/obo/CL_0000129
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	MG	MÜLLER GLIAL CELL	http://purl.obolibrary.org/obo/CL_0000636
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	OFF BC	OFF BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000750
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	ON BC	ON BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000749
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	Rod BC	ROD BIPOLAR CELL	http://purl.obolibrary.org/obo/CL_0000751
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	rod PR	ROD PHOTORECEPTOR CELL	http://purl.obolibrary.org/obo/CL_0000604
Supplementary_Data_1-41467_2021_25968_MOESM4_ESM.xlsx	tables/Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	Supplementary_Data_1-41467_2021_25968_MOESM4_ESM#Donor78	xlsx	Unknown	UNKNOWN	UNKNOWN
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	xlsx	activated T cells	ACTIVATED T CELL	http://purl.obolibrary.org/obo/CL_0000084
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	xlsx	Choroid endothelial cells	CHOROID ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_4052017
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	xlsx	Fibroblasts	FIBROBLAST	http://purl.obolibrary.org/obo/CL_0000057
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	xlsx	melanocytes	MELANOCYTE	http://purl.obolibrary.org/obo/CL_0002567
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#ChoroidSclera	xlsx	monocytes	MONOCYTE	http://purl.obolibrary.org/obo/CL_0000576
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	conjunctival cells	CONJUNCTIVAL CELL	http://purl.obolibrary.org/obo/CL_1000432
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	Corneal fibroblasts	CORNEAL FIBROBLAST	http://purl.obolibrary.org/obo/CL_0002550
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	cytotoxic T cells	CYTOTOXIC T CELL	http://purl.obolibrary.org/obo/CL_0000910
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	ELF3-hi corneal epithelial cells	ELF3-HI CORNEAL EPITHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000575
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	melanocytes	MELANOCYTE	http://purl.obolibrary.org/obo/CL_0002567
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	monocytes	MONOCYTE	http://purl.obolibrary.org/obo/CL_0000576
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#Cornea	xlsx	TGFBI-hi corneal epithelial cells	TGFBI-HI CORNEAL EPITHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000575
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	activated T cells	ACTIVATED T CELL	http://purl.obolibrary.org/obo/CL_0000084
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ciliary body cells	CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ciliary body endothelial cells	CILIARY BODY ENDOTHELIAL CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	COL9A1-hi ciliary body cells	COL9A1-HI CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	CRYAA-hi ciliary body cells	CRYAA-HI CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0000064
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	cytotoxic T cells	CYTOTOXIC T CELL	http://purl.obolibrary.org/obo/CL_0000910
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Fibroblasts	FIBROBLAST	http://purl.obolibrary.org/obo/CL_0000057
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	MEG3-hi fibroblasts	MEG3-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_2000042
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	melanocytes	MELANOCYTE	http://purl.obolibrary.org/obo/CL_0002567
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	MGP-hi fibroblasts	MGP-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_0002549
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	monocytes	MONOCYTE	http://purl.obolibrary.org/obo/CL_0000576
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Pigmented ciliary body cells	PIGMENTED CILIARY BODY CELL	http://purl.obolibrary.org/obo/CL_0002303
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	putative stem cells	PUTATIVE STEM CELL	http://purl.obolibrary.org/obo/CL_0000034
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Ribosomal genes-hi fibroblasts	RIBOSOMAL GENES-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_4006000
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Schwann cells	SCHWANN CELL	http://purl.obolibrary.org/obo/CL_0002573
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	Smooth muscle cells	SMOOTH MUSCLE CELL	http://purl.obolibrary.org/obo/CL_0000192
Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	tables/Supplementary_Data_2-41467_2021_25968_MOESM5_ESM.xlsx	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	Supplementary_Data_2-41467_2021_25968_MOESM5_ESM#IrisCiliaryBody	xlsx	WIF1-hi fibroblasts	WIF1-HI FIBROBLAST	http://purl.obolibrary.org/obo/CL_0000057