file_id	file_name	file_type	file_uri	data_id	data_type	group_label	group_name	group_id	description
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Macrophage Alveolar	ALVEOLAR MACROPHAGE		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	AT1	ALVEOLAR TYPE 1 CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	AT2	ALVEOLAR TYPE 2 CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	B	B CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Ciliated	CILIATED CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	cMonocyte	CLASSICAL MONOCYTE		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Club	CLUB CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	cDC1	CONVENTIONAL DENDRITIC CELL 1		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	cDC2	CONVENTIONAL DENDRITIC CELL 2		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	T Cytotoxic	CYTOTOXIC T CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Fibroblast	FIBROBLAST		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Goblet	GOBLET CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	ILC A	INNATE LYMPHOID CELL A		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	ILC B	INNATE LYMPHOID CELL B		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Lymphatic	LYMPHATIC ENDOTHELIAL CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Macrophage	MACROPHAGE		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Mast	MAST CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	DC Mature	MATURE DENDRITIC CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Mesothelial	MESOTHELIAL CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	Myofibroblast	MYOFIBROBLAST		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	NK	NATURAL KILLER CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	ncMonocyte	NON-CLASSICAL MONOCYTE		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	B Plasma	PLASMA B CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	T Regulatory	REGULATORY T CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	SMC	SMOOTH MUSCLE CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	T	T CELL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	deg	VE Venous	VASCULAR ENDOTHELIAL VENOUS		Supplementary Data S9: Differential expression on COPD vs control cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Aberrant Basaloid	ABERRANT BASALOID CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Macrophage Alveolar	ALVEOLAR MACROPHAGE		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	AT1	ALVEOLAR TYPE 1 CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	AT2	ALVEOLAR TYPE 2 CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	B	B CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Basal	BASAL CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Ciliated	CILIATED CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	cMonocyte	CLASSICAL MONOCYTE		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Club	CLUB CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	cDC1	CONVENTIONAL DENDRITIC CELL 1		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	cDC2	CONVENTIONAL DENDRITIC CELL 2		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	T Cytotoxic	CYTOTOXIC T CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	DC Langerhans	DENDRITIC CELL LANGERHANS		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Fibroblast	FIBROBLAST		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Goblet	GOBLET CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	ILC A	INNATE LYMPHOID CELL A		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	ILC B	INNATE LYMPHOID CELL B		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Lymphatic	LYMPHATIC ENDOTHELIAL CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Macrophage	MACROPHAGE		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Mast	MAST CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	DC Mature	MATURE DENDRITIC CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Mesothelial	MESOTHELIAL CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	Myofibroblast	MYOFIBROBLAST		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	NK	NATURAL KILLER CELL		Supplementary Data S10: Differential expression on COPD vs IPF cells
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	deg	ncMonocyte	NON-CLASSICAL MONOCYTE		Supplementary Data S10: Differential expression on COPD vs IPF cells
