file_id	file_name	file_type	file_uri	data_id	data_type	group_label	group_name	group_id	description
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Fibroblast	FIBROBLAST		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Goblet	GOBLET CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	ILC A	INNATE LYMPHOID CELL A		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	ILC B	INNATE LYMPHOID CELL B		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Ionocyte	IONOCYTE		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Lymphatic	LYMPHATIC ENDOTHELIAL CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Macrophage	MACROPHAGE		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Mast	MAST CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	DC Mature	MATURE DENDRITIC CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Mesothelial	MESOTHELIAL CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Myofibroblast	MYOFIBROBLAST		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	NK	NATURAL KILLER CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	ncMonocyte	NON-CLASSICAL MONOCYTE		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	Pericytes	PERICYTE		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	B Plasma	PLASMA B CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	pDC	PLASMACYTOID DENDRITIC CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	PNEC	PULMONARY NEUROENDOCRINE CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	T Regulatory	REGULATORY T CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	SMC	SMOOTH MUSCLE CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	T	T CELL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	VE Peribronchial	VASCULAR ENDOTHELIAL PERIBRONCHIAL		Supplementary Data S6: Differential expression on all cells
ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	deg	VE Venous	VASCULAR ENDOTHELIAL VENOUS		Supplementary Data S6: Differential expression on all cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Aberrant Basaloid	ABERRANT BASALOID CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	AT1	ALVEOLAR TYPE 1 CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	AT2	ALVEOLAR TYPE 2 CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Basal	BASAL CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Ciliated	CILIATED CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Club	CLUB CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Goblet	GOBLET CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Ionocyte	IONOCYTE		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	Mesothelial	MESOTHELIAL CELL		Supplementary Data S2: Differential expression on epithelial cells
EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	tsv	tables/EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2.tsv	EPITHELIAL-Supplementary_Data_S2-aba1983_data_s2	deg	PNEC	PULMONARY NEUROENDOCRINE CELL		Supplementary Data S2: Differential expression on epithelial cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	B	B CELL		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	T Cytotoxic	CYTOTOXIC T CELL		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	ILC A	INNATE LYMPHOID CELL A		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	ILC B	INNATE LYMPHOID CELL B		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	NK	NATURAL KILLER CELL		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	B Plasma	PLASMA B CELL		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	T Regulatory	REGULATORY T CELL		Supplementary Data S5: Differential expression on lymphoid cells
LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	tsv	tables/LYMPHOID-Supplementary_Data_S5-aba1983_data_s5.tsv	LYMPHOID-Supplementary_Data_S5-aba1983_data_s5	deg	T	T CELL		Supplementary Data S5: Differential expression on lymphoid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	Macrophage Alveolar	ALVEOLAR MACROPHAGE		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	cMonocyte	CLASSICAL MONOCYTE		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	cDC1	CONVENTIONAL DENDRITIC CELL 1		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	cDC2	CONVENTIONAL DENDRITIC CELL 2		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	DC Langerhans	DENDRITIC CELL LANGERHANS		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	Macrophage	MACROPHAGE		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	Mast	MAST CELL		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	DC Mature	MATURE DENDRITIC CELL		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	ncMonocyte	NON-CLASSICAL MONOCYTE		Supplementary Data S4: Differential expression on myeloid cells
MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	deg	pDC	PLASMACYTOID DENDRITIC CELL		Supplementary Data S4: Differential expression on myeloid cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	Fibroblast	FIBROBLAST		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	Lymphatic	LYMPHATIC ENDOTHELIAL CELL		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	Myofibroblast	MYOFIBROBLAST		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	Pericytes	PERICYTE		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	SMC	SMOOTH MUSCLE CELL		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	VE Arterial	VASCULAR ENDOTHELIAL ARTERIAL		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	VE Capillary A	VASCULAR ENDOTHELIAL CAPILLARY A		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	VE Capillary B	VASCULAR ENDOTHELIAL CAPILLARY B		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	VE Peribronchial	VASCULAR ENDOTHELIAL PERIBRONCHIAL		Supplementary Data S3: Differential expression on stromal cells
STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	deg	VE Venous	VASCULAR ENDOTHELIAL VENOUS		Supplementary Data S3: Differential expression on stromal cells